pricing_scenario,version,pricing_scenario_name,date,variable,EU,China,Others,India,Turkey,South Korea,United States,United Kingdom
default,v2,USD60/bbl (actual),2024-04-19,value_tonne,125603.26198208591,624615.0596575822,294715.04643854214,344302.32714285713,154660.0631,55675.216816428576,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-20,value_tonne,132166.14540978806,659650.5006575823,291858.77736482787,314060.8292857143,138176.72731428573,46999.40788785714,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-21,value_tonne,125397.57884629948,633914.5594790109,289278.1054820171,310695.54407142854,137830.63631428572,48761.03481642857,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-22,value_tonne,125614.66756294947,614347.3643355824,290074.2179741807,325578.7672857143,146231.3951714286,48761.03481642857,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-23,value_tonne,132626.9486084895,618174.5658512965,291526.867889045,330012.4336428572,158691.41781428573,53310.51627571428,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-24,value_tonne,132824.73930714448,616036.4261370108,292441.37713488284,332970.978,178302.06581428574,49514.79681642858,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-25,value_tonne,130590.27592002235,655090.3312084394,306330.6004370093,341128.379,179660.9846,52776.58253071429,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-26,value_tonne,130210.58647132521,653603.6159227252,294895.40225367714,352225.022,178367.18017142857,55905.51110214286,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-27,value_tonne,134932.57923790236,648912.4917084395,312401.4662999078,358932.8385,174238.38617142857,57598.79681642858,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-28,value_tonne,129854.41321938162,641516.5937084395,302226.4903246114,369773.7895714286,163435.30581428573,57232.153959285715,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-29,value_tonne,125321.11905800093,643693.4504941537,311211.88583539426,385576.82935714285,173565.3958142857,57232.153959285715,0.0,0.0
default,v2,USD60/bbl (actual),2024-04-30,value_tonne,125762.0909197945,630195.8961170109,324423.7537927307,386633.1008571429,172015.37017142857,69126.29431642857,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-01,value_tonne,121582.59158850004,640737.9598810567,337669.6205021129,396062.0305,175410.42129447006,55763.47895928571,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-02,value_tonne,122270.63104286771,624272.7872165309,335859.30099888507,410815.8612142857,189172.2989175115,57955.83610214286,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-03,value_tonne,128432.58293874755,617284.8626234337,321036.1010026486,364716.7055714286,208566.45396912444,56817.76467357143,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-04,value_tonne,127801.85616785665,621592.0679640509,322166.62369685073,372882.48814285715,219105.6605207373,61656.62181642857,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-05,value_tonne,128401.39831983077,627945.7080138109,331901.8661573121,373534.0228571429,223600.32842949306,57421.62181642857,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-06,value_tonne,130548.28702610417,652066.9129921423,327769.66072268283,356617.6676428571,222292.12619539167,65899.67113285714,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-07,value_tonne,127290.62688517543,646851.1801490451,320248.5673888993,373061.9741428572,216810.8327470046,61350.189673571425,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-08,value_tonne,128714.91529277383,657392.441171948,317001.14531193353,367926.52321428567,196867.96487004607,55083.189673571425,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-09,value_tonne,125604.00469071938,617269.8061502794,320196.78224114573,360400.8042142857,215581.52127880184,55095.33253071428,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-10,value_tonne,136971.65113741704,636880.0068428966,343641.07145110855,365510.8587857143,220576.44175898616,53472.618245,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-11,value_tonne,132699.80031807118,641257.0318926566,320927.48311659,376189.7326428572,211153.54531059906,49542.975387857136,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-12,value_tonne,135949.22697197457,653573.1640852736,336936.5340298622,397871.5707857143,227075.32307649762,58678.63010214286,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-13,value_tonne,144526.35871101083,654748.878420748,338548.6808032322,394511.34157142864,229751.276556682,58835.61303071428,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-14,value_tonne,155982.17179284565,641659.9667562224,333488.9597844064,421406.6672142857,223897.2728225806,47606.68695928571,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-15,value_tonne,160420.81813189207,648934.9976133651,334783.5434011464,418977.7023571429,220220.5701082949,47606.68695928571,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-16,value_tonne,158872.41502185137,642851.3124347937,329110.15333240636,390033.3428571429,219914.75303686628,38620.044102142856,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-17,value_tonne,152241.30499792565,622039.8588633651,347056.9154955414,395738.28849999997,200634.545251152,41641.94053071429,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-18,value_tonne,154052.50836490994,610586.6774182937,349698.7225980078,407669.10328571434,194782.79303686632,44563.53517357143,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-19,value_tonne,161686.41821212065,621533.2628307937,320157.2054810114,398824.5137857143,206763.69103686634,44385.963745,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-20,value_tonne,163348.2021510578,613181.6437593652,356306.27848527575,408323.789,209161.27546543773,43374.826785714286,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-21,value_tonne,166701.40185755564,629345.5463307938,352063.7234749886,389878.30678571435,205721.39067972344,49747.951102142855,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-22,value_tonne,172265.38362760496,581509.0192147937,338268.4913681993,389443.75528571435,212228.3944654377,50307.52253071428,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-23,value_tonne,171244.8167229471,570732.2240005081,340030.36243225355,381456.36628571426,186415.50646543773,46660.16538785714,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-24,value_tonne,169179.2564844585,551365.265500508,315814.7234602957,384088.75149999995,198256.1273225806,45520.59395928571,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-25,value_tonne,175188.17303409424,607039.4827347937,330336.9203322657,373045.5958571429,204595.2694654377,52485.70753071429,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-26,value_tonne,176291.04646560206,598103.8668062224,323307.4840033428,349391.35364285717,194675.68067972345,43350.05281642858,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-27,value_tonne,174615.23877919637,594751.1703776509,315500.70077153854,336164.0053571429,182570.69003686632,43193.069887857135,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-28,value_tonne,164331.19350947635,603669.6254490793,316515.1218456464,311571.5830714285,186801.90225115203,45503.069887857135,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-29,value_tonne,166115.79615350565,601493.1619490795,303215.8368780165,317746.84542857145,190344.03525115203,45503.069887857135,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-30,value_tonne,168169.7927432885,622700.8807705081,325657.76161860925,325498.1098571429,188331.23603686635,47923.71274499999,0.0,0.0
default,v2,USD60/bbl (actual),2024-05-31,value_tonne,167476.86413380425,645461.2843419366,316303.7841393207,329197.4099285715,194012.9335368663,46045.67345928572,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-01,value_tonne,159912.03324103175,657648.5051775029,319198.554380475,312537.4708571429,195611.91439953912,40147.721673571425,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-02,value_tonne,157367.6319794879,638038.2426606407,329862.90420514287,356769.68414285715,176695.7815479262,38660.57881642856,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-03,value_tonne,154755.5958600983,630881.3475362785,296780.2575302543,338498.2766428571,174796.74183917049,34504.58610214286,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-04,value_tonne,153024.43234733588,612951.2774319163,294106.0232155207,338721.3850714286,179978.09477327185,28852.53321428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-05,value_tonne,145270.21326559846,637799.9768989825,310775.14991108,347756.02107142855,185597.0417788018,27757.10464285714,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-06,value_tonne,140482.18582761884,641514.2390803348,307901.042682485,346266.81164285715,192994.29842718894,34863.533214285715,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-07,value_tonne,130369.32455134856,654982.6661388297,329015.79991034215,344752.5972857143,177099.07193271889,34496.89035714285,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-08,value_tonne,134933.74922559896,601307.8557287531,319588.9919044264,361042.7132142857,187121.41972396313,32805.419642857145,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-09,value_tonne,130017.47455718725,614768.5928910337,349971.33498841856,352864.48657142854,178654.10665806453,40881.0625,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-10,value_tonne,123469.93956990552,632948.7436438145,357462.23054089927,380656.30700000003,186300.02823502306,41064.419642857145,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-11,value_tonne,128117.55343476807,648361.6109323093,349658.0470882807,390071.7842142857,181426.7770976959,39783.52307142857,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-12,value_tonne,134066.85323252706,651205.9386136614,369142.939719815,391322.5625,171906.28131751152,39783.52307142857,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-13,value_tonne,133341.32098429388,623013.8365092992,340681.45225111005,399349.2027142857,188597.8016801843,37362.88021428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-14,value_tonne,135871.8229539929,658606.5896906512,337578.624837625,377120.2140714285,199352.12932857146,43880.88021428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-15,value_tonne,135900.82138752073,634285.204904937,332030.09364221,400213.5141428571,191487.94447142858,47474.08192857143,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-16,value_tonne,132032.35899195075,634680.5834763655,337827.2574517265,362999.47992857144,207875.89925714285,47137.5105,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-17,value_tonne,131611.12414283646,632478.0683335083,341189.87074250216,367088.25878571434,203831.08661428568,45310.448,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-18,value_tonne,135724.58210683003,657739.904904937,340611.8287091536,368074.1339285714,186565.86604285715,60645.48123428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-19,value_tonne,138330.83623761573,672401.5326906514,335261.2865742935,390314.26871428575,185801.14904285714,58022.641234285715,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-20,value_tonne,148066.2345987843,704803.4488480799,326714.09227852785,394189.32185714284,207832.63275714286,54158.78409142857,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-21,value_tonne,156103.2497744036,696555.1143280799,326409.75890814076,384628.91728571436,214551.53725714286,66580.28409142858,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-22,value_tonne,147814.7126842886,686772.1296137942,339253.0741576757,358066.85150000005,195015.42161428573,61605.304091428574,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-23,value_tonne,150425.75424280143,659944.9287757227,304260.30732759356,359021.91221428575,201564.5696857143,53795.16123428572,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-24,value_tonne,156345.35652714217,645137.1937757228,319967.9839018043,363422.7109285714,203215.57954285713,56551.66123428572,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-25,value_tonne,156293.4023816186,624788.4269542942,329957.4906145128,362453.25942857144,210987.02668571429,60964.60602,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-26,value_tonne,142412.06644799147,609768.7698828656,331696.6733594264,333920.37528571434,207015.96711428574,67356.39173428572,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-27,value_tonne,137029.52995789718,610789.2115257226,338892.2329309893,342421.4514285714,188024.46104285712,70481.96316285714,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-28,value_tonne,135107.85512916362,573739.4928828656,330781.02184537996,370318.90064285713,190472.34389999998,60273.248877142854,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-29,value_tonne,148579.6406127993,564964.2223828656,344359.4289964164,353831.1752857143,210029.6617571429,58683.47573428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-06-30,value_tonne,147185.33241813074,595715.6907042941,328313.34865864215,363736.85850000003,186434.31097142858,58683.47573428571,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-01,value_tonne,153128.92638021676,593214.9690822315,318642.97349854925,374582.23678571434,197004.08913179726,69161.77087714286,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-02,value_tonne,147666.19327941845,548745.0099601689,320915.3978733385,375776.8729285714,213970.12572073733,53105.66621428572,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-03,value_tonne,157083.97859778302,535879.9109809634,318008.46302275284,327113.1792142857,206306.7415953917,54294.43478571429,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-04,value_tonne,154729.03745017614,543813.1415786151,319912.25644489855,313071.58964285714,180645.8636843318,55849.71785714286,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-05,value_tonne,163723.96494990427,532247.8213851239,316758.52265002,350557.4144285714,180181.15555898618,50285.075000000004,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-06,value_tonne,158683.3376883453,540590.1263344899,298569.73063731,367250.83042857144,195373.35236221197,49986.412142857145,0.0,0.0
default,v2,USD60/bbl (actual),2024-07-07,value_tonne,157288.6605606763,560185.5931911415,312238.7509086171,372788.39085714286,196007.7986654378,51798.912142857145,0.0,0.0
